Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;superficie_lavorativa;tipo_eser_pa;CAP;ID_NIL;NIL;MUNICIPIO;LONG_WGS84;LAT_WGS84;Location
C-PA/8119;Via LORENTEGGIO N. 145;SERVIZI ALLA PERSONA;Via LORENTEGGIO;145;5132;;Centro massaggi;20146;49;GIAMBELLINO;6;914.037.793.837;454.510.277.264;45.4510277264, 9.14037793837
C-PA/8122;Via PACINOTTI FRA' ANTONIO N. 8 (z.d. 8);SERVIZI ALLA PERSONA;Via PACINOTTI FRA' ANTONIO;8;7259;;Centro massaggi;20155;71;VILLAPIZZONE;8;915.108.817.078;454.924.819.081;45.4924819081, 9.15108817078
C-PA/8124;Via MONTI VINCENZO N. 71;SERVIZI ALLA PERSONA;Via MONTI VINCENZO;71;6155;;Centro massaggi;20145;68;PAGANO;8;916.300.224.247;454.754.069.427;45.4754069427, 9.16300224247
C-PA/8128;Via CERNUSCHI ENRICO N. 1;SERVIZI ALLA PERSONA;Via CERNUSCHI ENRICO;1;3051;;Centro massaggi;20129;4;GUASTALLA;1;920.678.141.407;454.643.956.862;45.4643956862, 9.20678141407
C-PA/8129;viale romagna 39;SERVIZI ALLA PERSONA;;;;;Centro massaggi;;;;;;;
C-PA/8133;Via VALENZA N. 5 via valenza 5 (z.d. 6);SERVIZI ALLA PERSONA;Via VALENZA;5;5121;60;Centro massaggi;20144;44;NAVIGLI;6;91.697.279.462;454.518.505.382;45.4518505382, 9.1697279462
C-PA/8135;Viale ZARA N. 63;SERVIZI ALLA PERSONA;Viale ZARA;63;1170;;Centro massaggi;20159;11;ISOLA;9;919.347.929.776;454.944.774.768;45.4944774768, 9.19347929776
PA/7940;Via PACINI GIOVANNI N. 22 (z.d. 3);SERVIZI ALLA PERSONA;Via PACINI GIOVANNI;22;2571;34;Centro massaggi;20131;22;CITTA' STUDI;3;922.840.522.477;454.817.838.339;45.4817838339, 9.22840522477
PA/7941;Via LEGNONE N. 20 (z.d. 9);SERVIZI ALLA PERSONA;Via LEGNONE;20;1298;45;;20158;79;DERGANO;9;918.174.920.476;454.987.773.598;45.4987773598, 9.18174920476
PA/7943;Via FELTRE N. 27 (z.d. 3);SERVIZI ALLA PERSONA;Via FELTRE;27;2652;39;Parrucchiere per signora;20132;18;Parco Lambro - CIMIANO;3;924.080.310.595;45.491.330.938;45.491330938, 9.24080310595
PA/8368;Via ILLIRICO N. 11 (z.d. 3);SERVIZI ALLA PERSONA;Via ILLIRICO;11;3245;37;esecuzione di tatuaggi e piercing;20133;22;CITTA' STUDI;3;92.322.483.734;454.706.390.999;45.4706390999, 9.2322483734
PA/8423;Via ROMAGNOSI GIAN DOMENICO N. 4| (z.d. 1);SERVIZI ALLA PERSONA;Via ROMAGNOSI GIAN DOMENICO;4;119;;ACCONCIATORE;20121;2;BRERA;1;919.029.082.573;454.686.791.914;45.4686791914, 9.19029082573
PA/8550;Viale LOMBARDIA N. 20 (z.d. 3);SERVIZI ALLA PERSONA;Viale LOMBARDIA;20;2400;36;TIPO A - REG.2003;20131;22;CITTA' STUDI;3;92.238.418.374;454.825.959.739;45.4825959739, 9.2238418374
PA/8551;Via MARCONA N. 90 (z.d. 4);SERVIZI ALLA PERSONA;Via MARCONA;90;3080;32;Acconciatore;20129;26;XXII MARZO;4;922.339.143.093;45.464.044.532;45.464044532, 9.22339143093
PA/8557;Via DE AMICIS EDMONDO N. 47 (z.d. 1);SERVIZI ALLA PERSONA;Via DE AMICIS EDMONDO;47;574;51;Acconciatore;20123;7;MAGENTA - S. VITTORE;1;917.519.035.971;454.601.988.288;45.4601988288, 9.17519035971
PA/8376;Piazza CARTAGINE N. 4 (z.d. 4);SERVIZI ALLA PERSONA;Piazza CARTAGINE;4;3327;62;Centro massaggi;20138;30;MECENATE;4;923.821.793.229;454.561.388.417;45.4561388417, 9.23821793229
PA/8377;Via GALLARATE N. 42 (z.d. 8);SERVIZI ALLA PERSONA;Via GALLARATE;42;7420;57;Centro massaggi;20151;71;VILLAPIZZONE;8;913.848.270.999.699;454.949.360.681.604;45.4949360681604, 9.13848270999699
PA/8392;Viale BRIANZA N. 19 (z.d. 3);SERVIZI ALLA PERSONA;Viale BRIANZA;19;2263;59;esecuzione di tatuaggi e piercing;20124;21;BUENOS AIRES - VENEZIA;3;921.264.869.201;454.875.738.384;45.4875738384, 9.21264869201
PA/8393;Viale PASUBIO N. 12 (z.d. 9);SERVIZI ALLA PERSONA;Viale PASUBIO;12;1112;45;TIPO A - REG.2003;20154;9;GARIBALDI REPUBBLICA;9;91.836.148.774.566;45.481.889.830.061;45.481889830061, 9.1836148774566
PA/8378;Via CASTEL MORRONE N. 12 (z.d. 3);SERVIZI ALLA PERSONA;Via CASTEL MORRONE;12;3185;39;Centro massaggi;20129;21;BUENOS AIRES - VENEZIA;3;921.493.472.514;454.701.757.889;45.4701757889, 9.21493472514
PA/8379;Via MILLELIRE DOMENICO N. 12 (z.d. 7);SERVIZI ALLA PERSONA;Via MILLELIRE DOMENICO;12;6620;39;esecuzione di tatuaggi e piercing;20147;52;BANDE NERE;7;912.919.135.278;454.669.316.437;45.4669316437, 9.12919135278
PA/8381;Via POLA N. 4A num.004a| (z.d. 2);SERVIZI ALLA PERSONA;Via POLA;4A;1156;;TIPO A - REG.2003;20124;11;ISOLA;2;919.471.738.044;454.886.587.913;45.4886587913, 9.19471738044
PA/8382;VIA CACCIATORI BENEDETTO N. 12| (z.d. 7);SERVIZI ALLA PERSONA;VIA CACCIATORI BENEDETTO;12;6305;46;Acconciatore;20153;61;QUARTO CAGNINO;7;911.006.961.918;454.716.266.825;45.4716266825, 9.11006961918
PA/8384;Via GIAMBELLINO N. 42 (z.d. 6);SERVIZI ALLA PERSONA;Via GIAMBELLINO;42;5136;65;Centro massaggi;20146;49;GIAMBELLINO;6;914.833.560.061;454.507.237.638;45.4507237638, 9.14833560061
PA/8387;Via MURATORI LODOVICO N. 7 (z.d. 4);SERVIZI ALLA PERSONA;Via MURATORI LODOVICO;7;4076;13;Centro massaggi;20135;27;PTA ROMANA;4;920.449.848.757;454.520.213.557;45.4520213557, 9.20449848757
PA/8508;Via TIZIANO VECELLIO N. 19 (z.d. 8);SERVIZI ALLA PERSONA;Via TIZIANO VECELLIO;19;6380;60;TIPO A - REG.2003;20145;68;PAGANO;8;915.850.062.347;454.725.903.141;45.4725903141, 9.15850062347
PA/8559;PIAZZA PIO XI N. 1 (z.d. 1);SERVIZI ALLA PERSONA;PIAZZA PIO XI;1;572;28;TIPO A - REG.2003;20123;1;DUOMO;1;918.640.439.466;45.463.699.891;45.463699891, 9.18640439466
PA/8462;Via VERITA' DON GIOVANNI N. 4 (z.d. 9);SERVIZI ALLA PERSONA;Via VERITA' DON GIOVANNI;4;1469;;;20158;77;BOVISA;9;916.651.983.262;45.502.966.732;45.502966732, 9.16651983262
PA/8638;Piazza CINQUE GIORNATE N. 7 (z.d. 4);SERVIZI ALLA PERSONA;Piazza CINQUE GIORNATE;7;3053;70;TIPO A - REG.2003;20129;26;XXII MARZO;4;920.778.940.674;454.625.406.687;45.4625406687, 9.20778940674
PA/8470;Via EDOLO N. 42 (z.d. 2);SERVIZI ALLA PERSONA;Via EDOLO;42;1217;42;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20125;10;CENTRALE;2;920.739.121.093;454.944.935.487;45.4944935487, 9.20739121093
PA/8480;Via MAC MAHON N. 32 (z.d. 8);SERVIZI ALLA PERSONA;Via MAC MAHON;32;7221;43;TIPO A - REG.2003;20155;70;GHISOLFA;8;916.252.708.801;454.906.312.618;45.4906312618, 9.16252708801
PA/8484;Corso COMO N. 15 int.club f.conti| (z.d. 9);SERVIZI ALLA PERSONA;Corso COMO;15;1111;195;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20154;9;GARIBALDI REPUBBLICA;9;918.722.592.336;454.826.225.026;45.4826225026, 9.18722592336
PA/8485;VIALE VITTORIO VENETO N. 6 (z.d. 3);SERVIZI ALLA PERSONA;VIALE VITTORIO VENETO;6;2107;45;Acconciatore;20124;21;BUENOS AIRES - VENEZIA;3;920.342.671.558;454.756.172.211;45.4756172211, 9.20342671558
PA/8399;Via LEGNANO N. 6 (z.d. 1);SERVIZI ALLA PERSONA;Via LEGNANO;6;7082;45;TIPO A - REG.2003;20121;2;BRERA;1;918.204.023.019;454.737.032.081;45.4737032081, 9.18204023019
PA/8408;Via VALLA LORENZO N. 14 (z.d. 5);SERVIZI ALLA PERSONA;Via VALLA LORENZO;14;5336;30;Centro benessere;20141;42;STADERA;5;918.573.502.601;454.343.959.659;45.4343959659, 9.18573502601
PA/8415;Via PADOVA N. 235 (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;235;2275;42;Centro massaggi;20127;19;PADOVA;2;924.190.335.236;455.053.156.543;45.5053156543, 9.24190335236
PA/8418;Via VALTORTA (DEI) N. 22 (z.d. 2);SERVIZI ALLA PERSONA;Via VALTORTA (DEI);22;2324;156;Centro benessere;20127;19;PADOVA;2;922.389.054.047;454.993.821.222;45.4993821222, 9.22389054047
PA/8422;Via MEDA GIUSEPPE N. 53 (z.d. 5);SERVIZI ALLA PERSONA;Via MEDA GIUSEPPE;53;5242;40;Acconciatore;20141;43;TIBALDI;5;917.857.836.249;454.385.891.022;45.4385891022, 9.17857836249
PA/8425;Via TURCHINO (DEL) N. 13 (z.d. 4);SERVIZI ALLA PERSONA;Via TURCHINO (DEL);13;3337;49;Centro massaggi;20137;29;ORTOMERCATO;4;922.721.655.786;454.519.219.366;45.4519219366, 9.22721655786
PA/8430;Viale LUCANIA N. 6 (z.d. 4);SERVIZI ALLA PERSONA;Viale LUCANIA;6;4173;45;TIPO A - REG.2003;20139;35;LODI - CORVETTO;4;922.453.379.146;454.409.771.793;45.4409771793, 9.22453379146
PA/8432;Via PALLADIO ANDREA N. 3A (z.d. 5);SERVIZI ALLA PERSONA;Via PALLADIO ANDREA;3A;4213;30;Centro massaggi;20135;27;PTA ROMANA;5;920.067.001.705;454.474.839.601;45.4474839601, 9.20067001705
PA/8435;VIA PADOVA N. 27 (z.d. 2);SERVIZI ALLA PERSONA;VIA PADOVA;27;2275;45;TIPO A - REG.2003;20127;20;LORETO;2;922.117.792.557;454.896.413.841;45.4896413841, 9.22117792557
PA/8398;Via TRIVULZIO ANTONIO TOLOMEO N. 2 (z.d. 7);SERVIZI ALLA PERSONA;Via TRIVULZIO ANTONIO TOLOMEO;2;6277;45;Acconciatore;20146;51;WASHINGTON;7;914.812.127.082;454.664.996.226;45.4664996226, 9.14812127082
PA/8400;Via SEBASTIANO DEL PIOMBO N. 15 (z.d. 8);SERVIZI ALLA PERSONA;Via SEBASTIANO DEL PIOMBO;15;6397;40;ACCONCIATORE;20149;58;DE ANGELI - MONTE ROSA;8;914.876.077.636;454.772.070.732;45.4772070732, 9.14876077636
PA/8401;Corso PORTA ROMANA (DI) N. 46 (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA ROMANA (DI);46;402;45;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20122;1;DUOMO;1;919.214.158.086;454.582.252.756;45.4582252756, 9.19214158086
PA/8407;VIA CARETTA ANNIBALE N. 3 (z.d. 3);SERVIZI ALLA PERSONA;VIA CARETTA ANNIBALE;3;703;46;TIPO A - REG.2003;20121;2;BRERA;1;918.188.424.512;454.713.327.987;45.4713327987, 9.18188424512
PA/8410;Viale DORIA ANDREA N. 17 (z.d. 3);SERVIZI ALLA PERSONA;Viale DORIA ANDREA;17;2230;46;TIPO A - REG.2003;20124;21;BUENOS AIRES - VENEZIA;3;921.126.973.704;454.857.145.896;45.4857145896, 9.21126973704
PA/8578;Via TARTINI GIUSEPPE N. 2 (z.d. 9);SERVIZI ALLA PERSONA;Via TARTINI GIUSEPPE;2;1501;25;TIPO A - REG.2003;20158;79;DERGANO;9;917.666.045.244;455.036.011.741;45.5036011741, 9.17666045244
PA/8579;Via PAMPURI FRA' RICCARDO N. 7 (z.d. 5);SERVIZI ALLA PERSONA;Via PAMPURI FRA' RICCARDO;7;4322;26;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20141;38;RIPAMONTI;5;920.278.649.548;454.246.975.516;45.4246975516, 9.20278649548
PA/8528;Via VAL TROMPIA N. 41 (z.d. 8);SERVIZI ALLA PERSONA;Via VAL TROMPIA;41;7494;30;Acconciatore;20157;76;QUARTO OGGIARO;8;913.406.824.857;455.194.623.641;45.5194623641, 9.13406824857
PA/8489;Piazza BOLIVAR SIMONE N. 6 (z.d. 6);SERVIZI ALLA PERSONA;Piazza BOLIVAR SIMONE;6;6129;33;Acconciatore;20146;52;BANDE NERE;6;915.194.676.607;45.455.181.903;45.455181903, 9.15194676607
PA/8641;Via BEATO ANGELICO N. 29 (z.d. 3);SERVIZI ALLA PERSONA;Via BEATO ANGELICO;29;3204;58;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20133;22;CITTA' STUDI;3;922.927.497.415;454.710.522.869;45.4710522869, 9.22927497415
PA/8491;Via LECCO N. 12 (z.d. 3);SERVIZI ALLA PERSONA;Via LECCO;12;2110;;Centro massaggi;20124;21;BUENOS AIRES - VENEZIA;3;920.509.257.846;454.776.843.348;45.4776843348, 9.20509257846
PA/8493;Via BATTAGLIA NATALE N. 6 (z.d. 2);SERVIZI ALLA PERSONA;Via BATTAGLIA NATALE;6;2268;30;esecuzione di tatuaggi e piercing;20127;20;LORETO;2;92.161.621.598.254;454.881.725.682.509;45.4881725682509, 9.2161621598254
PA/8510;Via GAFFURIO FRANCHINO N. 5 (z.d. 3);SERVIZI ALLA PERSONA;Via GAFFURIO FRANCHINO;5;2138;35;Acconciatore;20124;21;BUENOS AIRES - VENEZIA;3;920.986.655.335;454.844.244.557;45.4844244557, 9.20986655335
PA/8531;Via MEDA GIUSEPPE N. 55 (z.d. 5);SERVIZI ALLA PERSONA;Via MEDA GIUSEPPE;55;5242;30;Acconciatore;20141;43;TIBALDI;5;917.854.538.221;454.383.083.828;45.4383083828, 9.17854538221
C-PA/7752;Via CORRENTI CESARE N. 22| (z.d. 1);SERVIZI ALLA PERSONA;Via CORRENTI CESARE;22;555;47;ACCONCIATORE;20123;1;DUOMO;1;917.901.320.865;454.594.886.208;45.4594886208, 9.17901320865
PA/8534;Piazza LIMA N. 2 (z.d. 3);SERVIZI ALLA PERSONA;Piazza LIMA;2;2135;38;Centro benessere;20129;21;BUENOS AIRES - VENEZIA;3;921.172.264.117;45.480.439.018;45.480439018, 9.21172264117
PA/8343;Via LITTA POMPEO N. 2 (z.d. 1);SERVIZI ALLA PERSONA;Via LITTA POMPEO;2;3029;53;TIPO A - REG.2003;20122;4;GUASTALLA;1;920.470.121.984;454.629.638.479;45.4629638479, 9.20470121984
PA/8346;Via MANUZIO ALDO N. 6 (z.d. 2);SERVIZI ALLA PERSONA;Via MANUZIO ALDO;6;2114;28;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20124;10;CENTRALE;2;920.020.576.721;454.782.050.297;45.4782050297, 9.20020576721
PA/8350;Via NOVARA N. 15 (z.d. 7);SERVIZI ALLA PERSONA;Via NOVARA;15;6624;45;TIPO B CENTRO DI ABBRONZATURA;20147;52;BANDE NERE;7;912.793.645.192;454.683.433.378;45.4683433378, 9.12793645192
PA/8361;Via TURATI FILIPPO N. 26 (z.d. 1);SERVIZI ALLA PERSONA;Via TURATI FILIPPO;26;1053;45;TIPO A - REG.2003;20121;2;BRERA;1;919.491.874.533;454.759.806.372;45.4759806372, 9.19491874533
PA/8362;Via RITA DA CASCIA (SANTA) N. 3B (z.d. 6);SERVIZI ALLA PERSONA;Via RITA DA CASCIA (SANTA);3B;5301;77;Acconciatore|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20143;45;S. CRISTOFORO;6;914.856.831.119;454.423.731.415;45.4423731415, 9.14856831119
PA/8369;Via LIVIGNO N. 6A (z.d. 9);SERVIZI ALLA PERSONA;Via LIVIGNO;6A;1296;36;TIPO A - REG.2003;20158;79;DERGANO;9;917.862.805.981;454.989.885.541;45.4989885541, 9.17862805981
PA/8370;Corso MAGENTA N. 56 (z.d. 1);SERVIZI ALLA PERSONA;Corso MAGENTA;56;604;45;TIPO A - REG.2003;20123;7;MAGENTA - S. VITTORE;1;917.326.651.839;454.658.406.868;45.4658406868, 9.17326651839
PA/8583;Via CADAMOSTO ALVISE N. 7 (z.d. 3);SERVIZI ALLA PERSONA;Via CADAMOSTO ALVISE;7;2152;58;TIPO A - REG.2003|esecuzione di tatuaggi e piercing;20129;21;BUENOS AIRES - VENEZIA;3;920.953.505.021;454.767.503.522;45.4767503522, 9.20953505021
PA/8585;Piazza BORROMEO N. 5 (z.d. 1);SERVIZI ALLA PERSONA;Piazza BORROMEO;5;631;29;TIPO A - REG.2003;20123;1;DUOMO;1;918.275.778.518;454.631.439.669;45.4631439669, 9.18275778518
PA/8440;Via SARPI FRA' PAOLO N. 22| (z.d. 8);SERVIZI ALLA PERSONA;Via SARPI FRA' PAOLO;22;7210;56;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA|Acconciatore;20154;69;SARPI;8;917.750.700.393;454.815.722.035;45.4815722035, 9.17750700393
PA/8445;Piazza FIDIA N. 3 (z.d. 9);SERVIZI ALLA PERSONA;Piazza FIDIA;3;1144;28;;20159;11;ISOLA;9;918.551.067.835;454.893.713.922;45.4893713922, 9.18551067835
PA/8592;Via MARONCELLI PIETRO N. 19 (z.d. 9);SERVIZI ALLA PERSONA;Via MARONCELLI PIETRO;19;1113;32;Centro massaggi;20154;9;GARIBALDI REPUBBLICA;9;918.263.624.020.967;454.838.100.642.195;45.4838100642195, 9.18263624020967
PA/8597;Via CAPPUCCIO N. 2 (z.d. 1);SERVIZI ALLA PERSONA;Via CAPPUCCIO;2;634;29;TIPO A - REG.2003;20123;1;DUOMO;1;91.799.664.285;454.617.533.755;45.4617533755, 9.1799664285
PA/8598;Via GRIZIOTTI GIACOMO N. 4 (z.d. 8);SERVIZI ALLA PERSONA;Via GRIZIOTTI GIACOMO;4;6347;70;TIPO A - REG.2003;20145;68;PAGANO;8;915.906.981.249;454.710.612.827;45.4710612827, 9.15906981249
PA/8601;Via BARACCHINI FLAVIO N. 9 (z.d. 1);SERVIZI ALLA PERSONA;Via BARACCHINI FLAVIO;9;356;;;20122;1;DUOMO;1;919.109.804.084;45.461.497.812;45.461497812, 9.19109804084
PA/8605;Via MARIANI POMPEO N. 4 (z.d. 2);SERVIZI ALLA PERSONA;Via MARIANI POMPEO;4;2490;26;TIPO A - REG.2003;20128;16;VLE MONZA;2;923.151.687.445;455.106.145.445;45.5106145445, 9.23151687445
PA/8471;VIA VITO (SAN) N. 26 (z.d. 1);SERVIZI ALLA PERSONA;VIA VITO (SAN);26;703;39;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;;;;;;;
PA/8472;Via PROCACCINI GIULIO CESARE N. 69 (z.d. 8);SERVIZI ALLA PERSONA;Via PROCACCINI GIULIO CESARE;69;7204;45;TIPO A - REG.2003;20154;69;SARPI;8;916.687.560.011;45.481.041.622;45.481041622, 9.16687560011
PA/8474;Corso BUENOS AIRES N. 23 (z.d. 3);SERVIZI ALLA PERSONA;Corso BUENOS AIRES;23;2129;45;TIPO A - REG.2003;20124;21;BUENOS AIRES - VENEZIA;3;920.882.575.926;454.784.132.512;45.4784132512, 9.20882575926
PA/8476;Corso BUENOS AIRES N. 23 (z.d. 3);SERVIZI ALLA PERSONA;Corso BUENOS AIRES;23;2129;68;Acconciatore;20124;21;BUENOS AIRES - VENEZIA;3;920.882.575.926;454.784.132.512;45.4784132512, 9.20882575926
PA/8479;Via GRIMANI (DEI) N. 11 (z.d. 6);SERVIZI ALLA PERSONA;Via GRIMANI (DEI);11;6097;35;TIPO A - REG.2003;20144;51;WASHINGTON;6;915.543.245.739;454.571.137.801;45.4571137801, 9.15543245739
PA/8345;Via MERLO CARLO GIUSEPPE N. 3 (z.d. 1);SERVIZI ALLA PERSONA;Via MERLO CARLO GIUSEPPE;3;329;43;Acconciatore;20122;1;DUOMO;1;919.602.034.698;454.626.321.586;45.4626321586, 9.19602034698
PA/8348;Via BARDELLI GIUSEPPE N. 12 (z.d. 3);SERVIZI ALLA PERSONA;Via BARDELLI GIUSEPPE;12;2578;32;Acconciatore;20131;22;CITTA' STUDI;3;923.363.342.945;454.833.588.063;45.4833588063, 9.23363342945
PA/8351;Via LECCO N. 5 (z.d. 3);SERVIZI ALLA PERSONA;Via LECCO;5;2110;40;esecuzione di tatuaggi e piercing;20124;21;BUENOS AIRES - VENEZIA;3;920.405.943.297;454.768.051.441;45.4768051441, 9.20405943297
PA/8354;Via PIERLUIGI GIOVANNI DA PALESTRINA N. 22 (z.d. 3);SERVIZI ALLA PERSONA;Via PIERLUIGI GIOVANNI DA PALESTRINA;22;2235;53;Centro massaggi;20124;21;BUENOS AIRES - VENEZIA;3;921.134.870.729;454.865.897.756;45.4865897756, 9.21134870729
PA/8403;CORSO VENTIDUE MARZO N. 40 (z.d. 4);SERVIZI ALLA PERSONA;CORSO VENTIDUE MARZO;40;3074;50;Acconciatore;20135;26;XXII MARZO;4;921.927.503.366;454.620.207.278;45.4620207278, 9.21927503366
PA/8452;Via PIERLUIGI GIOVANNI DA PALESTRINA N. 4 (z.d. 3);SERVIZI ALLA PERSONA;Via PIERLUIGI GIOVANNI DA PALESTRINA;4;2235;45;Acconciatore;20124;21;BUENOS AIRES - VENEZIA;3;921.437.083.301;454.850.770.763;45.4850770763, 9.21437083301
PA/8458;Viale ARETUSA N. 30 (z.d. 7);SERVIZI ALLA PERSONA;Viale ARETUSA;30;6565;48;Centro benessere;20147;52;BANDE NERE;7;913.667.137.553;45.466.532.569;45.466532569, 9.13667137553
PA/8464;Via VIGEVANO N. 7 (z.d. 6);SERVIZI ALLA PERSONA;Via VIGEVANO;7;5116;;esecuzione di tatuaggi e piercing;20144;44;NAVIGLI;6;917.511.504.066;454.527.456.682;45.4527456682, 9.17511504066
PA/8466;VIA POLONIA N. 10 (z.d. 8);SERVIZI ALLA PERSONA;VIA POLONIA;10;7505;35;Centro benessere|TIPO A - REG.2003;20157;75;STEPHENSON;8;911.916.237.221;45.513.919.724;45.513919724, 9.11916237221
PA/8518;Via PAOLO DA CANNOBIO N. 16 (z.d. 1);SERVIZI ALLA PERSONA;Via PAOLO DA CANNOBIO;16;338;30;TIPO A - REG.2003;20122;1;DUOMO;1;91.890.153.414;454.605.301.128;45.4605301128, 9.1890153414
PA/8439;Via PISACANE CARLO N. 26 (z.d. 3);SERVIZI ALLA PERSONA;Via PISACANE CARLO;26;2188;49;TIPO A - REG.2003;20129;21;BUENOS AIRES - VENEZIA;3;921.130.601.053;454.710.882.933;45.4710882933, 9.21130601053
PA/8501;Largo VULCI N. 7 (z.d. 9);SERVIZI ALLA PERSONA;Largo VULCI;7;1339;49;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20159;12;MACIACHINI - MAGGIOLINA;9;919.365.596.027;454.986.596.183;45.4986596183, 9.19365596027
PA/8502;VIA CESARE DA SESTO N. 18 (z.d. 1);SERVIZI ALLA PERSONA;VIA CESARE DA SESTO;18;5101;40;Acconciatore|TIPO A - REG.2003;20123;7;MAGENTA - S. VITTORE;1;917.196.243.913.914;454.582.806.074.772;45.4582806074772, 9.17196243913914
PA/8503;Via PARUTA PAOLO N. 66 (z.d. 2);SERVIZI ALLA PERSONA;Via PARUTA PAOLO;66;2363;;esecuzione di tatuaggi e piercing;20127;19;PADOVA;2;92.389.697.656;45.504.059.624;45.504059624, 9.2389697656
PA/8506;Viale UMBRIA N. 35| (z.d. 4);SERVIZI ALLA PERSONA;Viale UMBRIA;35;3145;53;TIPO A - REG.2003;20135;27;PTA ROMANA;4;921.282.325.479;454.510.734.177;45.4510734177, 9.21282325479
PA/8545;Via MEDA GIUSEPPE N. 38 (z.d. 5);SERVIZI ALLA PERSONA;Via MEDA GIUSEPPE;38;5242;63;Centro massaggi;20141;43;TIBALDI;5;917.863.169.088;454.414.299.721;45.4414299721, 9.17863169088
PA/8695;Viale UMBRIA N. 52 (z.d. 4);SERVIZI ALLA PERSONA;Viale UMBRIA;52;3145;42;TIPO A - REG.2003;20137;28;UMBRIA - MOLISE;4;921.517.595.789;454.531.382.978;45.4531382978, 9.21517595789
PA/8634;CORSO PORTA ROMANA (DI) N. 129 (z.d. 1);SERVIZI ALLA PERSONA;CORSO PORTA ROMANA (DI);129;658;62;TIPO A - REG.2003;;;;;;;
PA/8457;Via BERGAMO N. 12A (z.d. 4);SERVIZI ALLA PERSONA;Via BERGAMO;12A;3189;39;Acconciatore;20135;26;XXII MARZO;4;920.847.791.961;454.565.753.924;45.4565753924, 9.20847791961
PA/8460;Viale CERTOSA N. 41 (z.d. 8);SERVIZI ALLA PERSONA;Viale CERTOSA;41;7174;48;TIPO A - REG.2003;20149;71;VILLAPIZZONE;8;915.062.093.119;454.902.445.639;45.4902445639, 9.15062093119
PA/8516;Via TENCA CARLO N. 10 (z.d. 2);SERVIZI ALLA PERSONA;Via TENCA CARLO;10;2118;47;;20124;10;CENTRALE;2;920.162.111.774.494;454.801.974.170.183;45.4801974170183, 9.20162111774494
PA/8517;Via PETRELLA ERRICO N. 4 (z.d. 3);SERVIZI ALLA PERSONA;Via PETRELLA ERRICO;4;2137;30;Centro massaggi;20124;21;BUENOS AIRES - VENEZIA;3;921.242.469.902;454.825.579.734;45.4825579734, 9.21242469902
PA/8522;VIA RICORDO (DEL) N. 57 (z.d. 2);SERVIZI ALLA PERSONA;VIA RICORDO (DEL);57;2496;30;Acconciatore;20128;17;ADRIANO;2;923.636.427.743;45.508.832.823;45.508832823, 9.23636427743
PA/8523;Via LORENTEGGIO N. 163 (z.d. 6);SERVIZI ALLA PERSONA;Via LORENTEGGIO;163;5132;36;Acconciatore;20146;49;GIAMBELLINO;6;913.653.752.192;454.497.819.849;45.4497819849, 9.13653752192
PA/8525;Via VINCENZO (SAN) N. 20 (z.d. 1);SERVIZI ALLA PERSONA;Via VINCENZO (SAN);20;5098;30;Acconciatore;20123;7;MAGENTA - S. VITTORE;1;917.515.322.828;4.545.871.163;45.45871163, 9.17515322828
PA/8526;Via ZECCA VECCHIA N. 4 (z.d. 1);SERVIZI ALLA PERSONA;Via ZECCA VECCHIA;4;565;32;Acconciatore;20123;1;DUOMO;1;918.442.254.805;454.627.489.633;45.4627489633, 9.18442254805
PA/10404;Via PADOVA N. 12 (z.d. 2);SERVIZI ALLA PERSONA;Via PADOVA;12;2275;31;TIPO A - REG.2003;20131;20;LORETO;2;921.836.535.928;454.872.698.235;45.4872698235, 9.21836535928
PA/8355;Via MONTE CENGIO N. 3 (z.d. 4);SERVIZI ALLA PERSONA;Via MONTE CENGIO;3;4366;50;Acconciatore;20138;33;ROGOREDO;4;924.465.859.362.504;454.317.513.674.088;45.4317513674088, 9.24465859362504
C-PA/7846;Corso LODI N. 101| (z.d. 4);SERVIZI ALLA PERSONA;Corso LODI;101;4068;55;TIPO A - REG.2003;20139;35;LODI - CORVETTO;4;92.199.690.088;454.422.635.668;45.4422635668, 9.2199690088
PA/8729;VIALE COL DI LANA N. 1 (z.d. 5);SERVIZI ALLA PERSONA;VIALE COL DI LANA;1;5198;45;TIPO A - REG.2003;20136;6;TICINESE;5;918.198.081.456;454.522.773.228;45.4522773228, 9.18198081456
PA/11051;Via INGANNI ANGELO N. 83 (z.d. 6);SERVIZI ALLA PERSONA;Via INGANNI ANGELO;83;6672;;TIPO A - REG.2003;20147;53;LORENTEGGIO;6;912.325.080.918;45.455.096.838;45.455096838, 9.12325080918
